artist,song,link,text
Allman Brothers Band,Shine It On,/a/allman+brothers+band/shine+it+on_20006703.html,"I've had my troubles, 
I know you've had your troubles too. 
Sometimes when you need a little sunshine, 
It keeps rainin' down on you. 
 
But I'm not gonna let it get me down, 
Keep on pullin', things are gonna come around. 
Shine it on, 
Shine it on. 
 
Little blue-eyed woman, 
She made me feel so fine. 
She got what she wanted, 
Then she moved on down the line. 
 
Yes I know about the pain, 
Tears are gonna fall, 
Just like rain. 
 
[Chorus] 
Shine it on, 
Look around you see what's goin' on. 
Shine it on, 
Before you end up out there on your own. 
Don't let some rainy day, steal your heart away, 
You got to go on, 
It's just the dark before the dawn, 
Shine it on. 
 
Shine it on, 
Look around you see what's goin' on. 
Shine it on, 
Before you end up out there on your own. 
 
Don't let some rainy day, steal your heart away, 
Shine it on, 
Look around you see what's goin' on. 
Shine it on, 
 
Before you end up out there on your own. 
Shine it on, oh baby. 
Shine it on, shine it on, shine it on, 
Shine it on."
Allman Brothers Band,Straight From The Heart,/a/allman+brothers+band/straight+from+the+heart_20006543.html,"You've heard every line before 
My life's a revolving door 
With no way out and no way in 
You know just what's on my mind 
Could you take a chance one more time 
Maybe we could start all over again 
 
Straight from the heart 
Straight from the heart 
Straight from the heart 
Straight from the heart 
 
Your eyes can't tell a lie 
I can see what you're feeling inside 
Don't give up before we start 
?Cause this time love is 
Straight from the heart 
Straight from the heart 
 
I know what they're telling you 
I wish I could say that it's not true 
Love is so hard to find 
But I never took the time 
I never let you in 
Please let me try again 
Straight from the heart 
 
I thought I knew about love 
But I didn't know at all 
Didn't take the time to see 
Until I started to fall 
Straight from the heart 
Straight from the heart "
Allman Brothers Band,The Heat Is On,/a/allman+brothers+band/the+heat+is+on_20006544.html,"Whatever happened to good time Sally 
I don't see her 'round no more 
She used to be all over me 
It ain't like that no more 
Sally had the best game there was in town 
Now the good girl just can't be found 
Whatever happened to good time Sally 
I don't see her 'round no more 
 
The heat is on, everybody has gone underground 
The heat is on, everybody hiding out just like Jesse James 
My old home town 
Lord, it don't seem the same 
 
Well, I walked in this place, I was just lookin' for a game 
Everybody here wanted to know my name 
I said hush, hush up your mouth, I'll introduce my own self 
To this house 
I was born in the back woods, I was raised up like a slave 
Having me a good time now is all I crave 
I spotted me a barroom queen, skin tight blue jeans 
That same old midnight show 
I took her to the side and I said I won't be satisfied 
Until you tell me everything you know 
 
Whatever happened to big time Buddy 
I don't see him 'round no more 
I heard tell that they got him in jail 
But I don't know what they got him for 
They caught him with an airplane 
Talkin' 'bout some cocaine 
Nobody knows for sure 
Whatever happened to good time Buddy 
I don't see hem 'round no more 
 
The heat is on, everybody has gone underground 
The heat is on, everybody hiding out just like Jesse James 
My old home town 
Lord, it don't seem the same"
Allman Brothers Band,The Weight,/a/allman+brothers+band/the+weight_20521247.html,"The Weight 
 
I pulled into Nazareth, was feeling 'bout half past DEAD 
I just need some place where I can lay my head 
Hey, mister, can you tell me, where a man might find a bed 
He just grinned and shook my hand, ""No"" was all he said. 
Take a load off Fanny, take a load for free 
Take a load off Fanny, and you put the load right on me 
I picked up my bags, I went looking for a place to hide 
Then I saw old Carmen and the devil walking side by side 
I said, ""Hey Carmen, c'mon, let's go downtown"" 
She said, ""I gotta go, but my friend can stick around"" 
 
Chorus 
 
Go down, Miss moses, ain't nothin you can say 
It's just old Luke, and Luke's waiting on judgement day 
Well, Luke, my friend, what about young Annalee 
He said, ""Do me a favor, so, won't you stay and keep Annalee comapany"" 
 
Chorus 
 
Crazy Chester followed me, and he caught me in the fog 
Said, ""I will fix your rag, if you'll take Jack, my dog"" 
I said, ""Wait a minute Chester-you know, I'm a peaceful man"" 
He said, ""That's ok, boy, won't you feed him when you can"" 
 
Chorus 
 
Get you cannonball, now to take me down the line 
My bag is sinking low, and I do believe it's time 
To get back to miss Fanny, you know she's the only one 
Who sent me here, with her regards for everyone 
 
Chorus"
Allman Brothers Band,Things You Used To Do,/a/allman+brothers+band/things+you+used+to+do_20006546.html,"Well here you come again 
Claiming to be my long lost friend 
I can tell you're wearing thin 
You're trying to play those same old evil tricks again 
 
No, no nobody 
Not even you, babe 
No, no nobody 
Is gonna do the things you used to do 
 
A wise man tried to warn me 
But I would not hear a word 
Just can't say that I feel badly 
About all the bridges I have burned 
 
No, no nobody 
Not even you, babe 
No, no nobody 
Is gonna do the things you used to do 
 
If you knew someone like I know you 
You can hear their footsteps 
And know exactly who they are 
You ain't worthy my time or money 
Much less my heart 
Yet here you are again 
Who the hell do you think you are 
 
You've got a million dollar smile 
And a half-a-dollar soul 
You're a living lesson baby 
And your story's getting old 
 
No, no nobody 
Not even you, babe 
No, no nobody 
Is gonna do the things you used to do"
Allman Brothers Band,Two Rights,/a/allman+brothers+band/two+rights_20006547.html,"You're coming back into my life 
After all this time apart 
After my heart has been broken in two 
Now you want to turn around and go back through 
All the hurt, all the pain 
I'm not sure it could ever be the same 
 
'Cause two rights can't make up for one wrong 
I've spend so many nights alone 
One kiss can't make it disappear 
Even though you're here tonight 
Baby two rights can't make up for hurting someone 
 
I guess you think it's all a game 
Someone gets hurt, someone gets blamed 
You don't seem to realize 
There's someone else 
In my eyes 
 
'Cause two rights can't make up for one wrong 
I've spend so many nights alone 
One kiss can't make it disappear 
Even though you're here tonight 
Baby two rights can't make up for hurting someone 
 
You're the one who wanted to play the field 
Now you can't find a love that's real 
It's your game, but it's no fun 
When you end up the lonely one 
 
'Cause two rights can't make up for one wrong 
I've spend so many nights alone 
One kiss can't make it disappear 
Even though you're here tonight 
Baby two rights can't make up for hurting someone"
Allman Brothers Band,Woman Across The River,/a/allman+brothers+band/woman+across+the+river_20765201.html,"Across the river a good woman cried 
All because a foolish man lied 
She gave up everything 
Everything that money could buy 
But the man told so many lies 
There's another man over there 
That woman across the river 
Sweet woman across the river, she was mine 
Word got around that he had jilted her 
Men came running from near and far 
Should've never been so foolish 
Guess I'll never 
But the man that's got her now 
He's a lucky so and so 
That woman across the river 
Sweet woman across the river, she was mine 
I remember the other day, about a week ago 
She said, ""I don't even want to talk to you 
'Cause I don't love you anymore"" 
That woman across the river 
Sweet woman across the river, she was mine 
Across the river a good woman cried 
All because a foolish man lied 
She gave up everything, tried to keep him satisfied 
But the man told so many lies 
There's another man over there 
That woman across the river 
That woman across the river 
That woman across the river 
Sweet woman across the river, she was mine "
Allman Brothers Band,You Don't Love Me,/a/allman+brothers+band/you+dont+love+me_10007792.html,"You don't love me, pretty baby, 
You don't love me, yes I know. 
You don't love me, pretty baby 
You don't love me, yes I know. 
 
Well if you leave me, pretty baby 
Don't you know you're gonna hurt me so. 
Well I'm gonna tell my mother, 
I'm gonna talk to my father too. 
Well I'm gonna tell my sweet mother, 
I'll have a word with my father too. 
Well I'm gonna tell everybody, 
What those young girls will do to you. 
 
Goodbye now, pretty baby, 
If I don't see you no more. 
Lord, goodbye now, pretty baby, 
If I never see you no more. 
Well if you think I'll be your fool, Lord, 
You better be on your merry way."
Alphaville,Afternoons In Utopia,/a/alphaville/afternoons+in+utopia_20006805.html,"Acrobats and comets floating by so fast 
Children's faces smile like suns at last 
Lilac butterflies are cruising without fear 
All inviting you to stay and rest here 
 
You can halt your car for an afternoon in utopia 
We shall stop the wars on those afternoons in utopia 
Mighty Mao moondog drifts across the grass 
Healing lullabies for easter time on mars 
 
Paint your hats and shoues with flowers and with stars 
Singing in metropolitan operas 
You can halt your car for an afternoon in utopia 
We shall stop the wars on those afternoons in utopia"
Alphaville,Ain't It Strange,/a/alphaville/aint+it+strange_20006850.html,"Ain't it strange that we destroy 
What we embrace 
And we leave 
What we seek 
It's such a shame 
Ain't it strange that we smile 
When we cry 
And no one knows why we are here 
And where we going to 
Ain't it strange 
We could be, we could be so good together 
Ain't it strange that we share what we hate 
That we break what we love 
It's such a shame 
Ain't it strange when we pray, we betray anyway 
And no one knows what we are for 
Why we're so tough 
When we're so fragile 
Ain't it strange 
 
Ain't it strange, still we could fall into a dream, I'd wish no one 
Will catch that fall 
For we could fall for love, life is but a dream, life is but a dream 
All the tears in the world not in vain for the pain is gone, the 
Shame is washed away 
When we're all one, life is but a dream, life is but a dream 
It's hard to believe after thousands of years 
The world is still drowning in blood and tears 
We've been quite advanced but again we fail 
It is dog eats dog on the ratrace trail 
It is getting too much and we're getting nowhere 
While hatred and fear is all that we share 
I can't take it no more when I'm watching the news 
We must stick together or we're bound to lose"
Alphaville,Apollo,/a/alphaville/apollo_20006852.html,"Show me a place that ain't hell 
If there's space, give me room to breathe 
That's all that I need for this body can't fail 
And if music be the food of love 
Play on, give me excess of it 
Let it all out, please let me out of here 
And I shall rise from the ashes 
 
Grow like a rose from the ruins 
There must be light in the darkness 
Hope at the end of the night 
Yes, I've been tryin' all my 
Life to get to heaven 
But awoke in the eye of the storm 
But I shall rise from the ashes 
Grow from the ruins and return back home 
 
This is a call from the goals coming up 
To the prisoners of pleasure 
Drunk on the blood of the next generations 
And I've been through many strange confusions 
Splitting myself into to many faces 
Now the mirror is broken 
I can see the worms behind 
You may well have your ways of triumph 
You may well have your ways of truth 
 
Just gimme some room to breathe 
That's all that I need 
Me and my strange friends 
We all belong to the grand astral body 
Take my hand and I take you out of here 
And there's you behind those legendary curtains 
Take my hand before you wither in the crowd 
 
And I take you out of here 
This is the end of the show I don't know 
Was I wrong was I right 
Oh love, I don't know, I wasn't perfect for sure 
But now I feel like a new born baby 
Lying in the dew of the morning 
Laughing at the sky like a brave new Apollo"
